Frame,Class,Confidence,X_min,Y_min,X_max,Y_max
29,person,0.3113032281398773,485,384,534,460
29,person,0.3105887770652771,902,437,950,513
29,person,0.28207001090049744,468,406,494,458
29,person,0.27710282802581787,850,423,882,477
29,umbrella,0.27514132857322693,630,249,1216,607
30,person,0.7434502840042114,40,417,127,631
30,person,0.7341076135635376,166,413,221,591
30,person,0.6681085824966431,613,377,661,462
30,person,0.6589952111244202,237,412,286,577
30,person,0.6252092719078064,364,438,419,633
30,bicycle,0.6108432412147522,1003,529,1279,716
30,person,0.5527752637863159,1148,373,1218,525
30,person,0.5319406986236572,94,419,143,594
30,person,0.5250676870346069,215,424,250,574
30,person,0.4471307694911957,1079,377,1137,538
30,person,0.41360408067703247,942,392,980,470
30,person,0.38915103673934937,1208,373,1269,487
30,person,0.3652624487876892,861,422,897,477
30,potted plant,0.3550643026828766,561,465,650,570
30,person,0.3492763638496399,95,422,162,586
30,umbrella,0.34396103024482727,103,333,390,401
30,person,0.3348351716995239,439,393,469,458
30,umbrella,0.3334627151489258,636,248,1226,613
30,person,0.31408026814460754,1009,372,1076,480
30,person,0.3117874562740326,492,382,547,462
30,person,0.2968708574771881,1081,377,1137,482
30,umbrella,0.28417450189590454,26,388,65,409
30,umbrella,0.2833748757839203,26,388,81,411
30,person,0.2584649920463562,917,434,963,512
31,person,0.8156326413154602,52,416,135,627
31,person,0.6847611665725708,251,416,293,575
31,person,0.6635547876358032,373,437,431,632
31,person,0.6536584496498108,179,414,236,591
31,bicycle,0.601316511631012,1013,537,1279,716
31,person,0.5995930433273315,1162,373,1231,489
31,person,0.58838951587677,616,373,666,467
31,person,0.5696839690208435,1092,380,1150,480
31,person,0.558871328830719,1223,370,1279,489
31,person,0.5427800416946411,507,382,557,464
31,person,0.5167235732078552,1017,368,1088,479
31,person,0.4525224566459656,105,411,155,597
31,person,0.39276039600372314,1091,380,1151,518
31,person,0.3876030147075653,449,393,486,459
31,person,0.32041195034980774,226,426,256,573
31,potted plant,0.29057496786117554,571,464,651,574
31,umbrella,0.2875671982765198,119,333,397,397
31,person,0.28093522787094116,1014,372,1064,479
31,umbrella,0.2727164030075073,644,247,1243,608
31,person,0.25821152329444885,490,407,512,459
32,person,0.7528796792030334,67,413,144,624
32,person,0.671002209186554,263,408,307,573
32,person,0.6660571098327637,190,413,245,589
32,person,0.5842558145523071,1105,379,1161,482
32,person,0.5726698637008667,382,438,442,629
32,bicycle,0.569689929485321,1031,532,1279,717
32,person,0.5516854524612427,627,375,673,465
32,person,0.5469810962677002,0,441,27,566
32,person,0.5265349745750427,1174,374,1244,497
32,person,0.49603161215782166,517,383,566,462
32,person,0.47547194361686707,121,411,162,595
32,person,0.46633875370025635,1236,375,1279,489
32,person,0.4503902196884155,1025,369,1092,477
32,person,0.37455618381500244,237,421,269,569
32,umbrella,0.3544822335243225,127,333,412,401
32,potted plant,0.30831214785575867,584,464,664,573
32,person,0.2744271755218506,459,395,489,456
32,handbag,0.25529247522354126,160,464,192,512
32,person,0.25081732869148254,409,389,454,453
33,person,0.7971055507659912,82,414,164,623
33,person,0.6776190400123596,206,412,265,586
33,person,0.6644800901412964,275,410,320,574
33,person,0.6309458613395691,403,436,454,628
33,person,0.6235299706459045,1192,375,1263,489
33,person,0.6132884621620178,1122,379,1179,484
33,person,0.594714879989624,9,442,49,566
33,person,0.5070213079452515,1042,369,1115,479
33,person,0.47646135091781616,642,372,682,466
33,person,0.41884690523147583,523,383,577,466
33,person,0.3793313205242157,136,406,186,583
33,person,0.3513090908527374,253,422,285,567
33,person,0.33491066098213196,976,391,1015,471
33,person,0.3222237527370453,471,394,502,458
33,umbrella,0.3112086355686188,142,332,421,400
33,person,0.30942678451538086,1256,398,1279,492
33,person,0.2812833786010742,950,438,998,513
33,person,0.28084519505500793,610,371,684,466
33,person,0.2704426646232605,1041,372,1095,480
33,bicycle,0.2651813328266144,1033,532,1279,716
34,person,0.7338380813598633,99,415,182,615
34,person,0.6547302603721619,292,410,337,572
34,person,0.5954561829566956,31,436,73,560
34,person,0.5647748112678528,223,411,279,583
34,person,0.5542206168174744,1138,378,1199,483
34,person,0.5434975028038025,1211,374,1279,530
34,person,0.512200117111206,0,427,24,590
34,person,0.4755568504333496,637,372,693,464
34,person,0.426488995552063,409,411,467,630
34,person,0.4206921458244324,540,382,589,464
34,person,0.3842256963253021,1058,369,1127,478
34,bicycle,0.33704647421836853,1059,520,1279,717
34,person,0.314069926738739,267,416,303,569
34,person,0.31112051010131836,485,392,516,458
34,potted plant,0.3099016547203064,607,464,695,572
34,person,0.3061365783214569,153,406,204,588
34,umbrella,0.2970931828022003,163,332,435,399
34,person,0.2950851321220398,995,391,1029,471
34,person,0.2546240985393524,1058,375,1107,480
34,umbrella,0.25278985500335693,684,245,1280,623
34,person,0.25253820419311523,475,387,515,457
34,person,0.250655859708786,966,438,1015,511
35,person,0.7834727168083191,0,424,52,590
35,person,0.7558841705322266,121,409,202,617
35,person,0.6813984513282776,310,411,354,570
35,person,0.6132954955101013,243,412,298,585
35,person,0.6041674613952637,430,432,485,626
35,person,0.5619575381278992,663,373,706,460
35,person,0.5476789474487305,56,438,95,562
35,person,0.5169917941093445,1160,378,1221,484
35,person,0.4986257255077362,1079,368,1152,480
35,person,0.4905742108821869,1234,376,1279,524
35,potted plant,0.41862577199935913,624,465,709,572
35,person,0.40522468090057373,173,407,219,588
35,person,0.33869415521621704,554,383,604,464
35,person,0.33607709407806396,501,393,532,457
35,person,0.3359506130218506,290,420,321,567
35,bicycle,0.30825772881507874,1075,516,1279,715
35,person,0.3045105040073395,983,437,1034,510
35,person,0.299069344997406,968,393,1012,466
35,person,0.2853833734989166,1011,391,1051,470
35,person,0.265267938375473,1234,379,1277,482
35,person,0.2587577700614929,455,380,498,454
36,person,0.7309707999229431,140,414,220,613
36,person,0.6649678945541382,23,426,79,591
36,person,0.6523631811141968,335,411,375,578
36,person,0.6268336772918701,263,415,315,580
36,person,0.5456329584121704,663,372,722,463
36,person,0.49835166335105896,444,426,503,625
36,person,0.4775386452674866,75,438,119,563
36,person,0.46325117349624634,1184,375,1246,485
36,person,0.41871556639671326,0,414,22,523
36,person,0.404356449842453,1102,370,1176,479
36,umbrella,0.38009554147720337,205,334,470,399
36,person,0.3436407744884491,1182,374,1245,546
36,person,0.32935017347335815,567,385,621,466
36,person,0.3211401402950287,987,392,1027,463
36,person,0.285129576921463,193,415,237,586
36,umbrella,0.2816581130027771,714,243,1276,614
36,person,0.2810341417789459,1031,391,1071,472
36,person,0.2584601044654846,520,394,551,457
36,person,0.25299304723739624,471,387,515,454
37,person,0.7566402554512024,52,430,103,587
37,person,0.7489974498748779,166,416,245,611
37,person,0.6705048084259033,284,412,339,580
37,person,0.627650797367096,468,441,523,627
37,person,0.5503764748573303,687,371,737,464
37,person,0.5210927128791809,354,418,391,566
37,person,0.5182371735572815,0,439,32,562
37,person,0.45769158005714417,1121,366,1203,480
37,person,0.4506101906299591,105,443,146,562
37,person,0.45042893290519714,582,382,637,462
37,person,0.43129751086235046,328,420,365,566
37,person,0.42331093549728394,218,413,258,593
37,person,0.38520991802215576,1207,375,1273,486
37,potted plant,0.3839801847934723,662,466,744,570
37,person,0.38376039266586304,1054,393,1092,471
37,person,0.36024710536003113,541,394,576,459
37,person,0.3339962363243103,1206,376,1273,534
37,person,0.3338466286659241,1023,435,1075,514
37,person,0.3205888867378235,1121,367,1172,480
37,person,0.3135337829589844,969,420,1005,474
37,person,0.2828216850757599,1011,391,1046,441
37,person,0.2624386250972748,487,394,530,452
38,person,0.7714124917984009,188,417,265,613
38,person,0.7012718319892883,76,428,127,583
38,person,0.6792382597923279,306,415,363,581
38,person,0.6480775475502014,375,416,415,575
38,person,0.5662708282470703,1148,366,1220,479
38,person,0.5619093179702759,483,439,539,626
38,person,0.5516177415847778,1233,378,1279,483
38,person,0.49689939618110657,702,372,750,464
38,person,0.47990110516548157,134,440,174,558
38,person,0.4792562425136566,17,443,61,562
38,person,0.44041168689727783,238,412,282,589
38,person,0.3867373764514923,608,383,652,465
38,person,0.3741426169872284,0,438,31,614
38,person,0.3363114297389984,348,427,380,565
38,person,0.33150070905685425,1075,390,1116,468
38,person,0.31142905354499817,989,420,1027,475
38,person,0.31128495931625366,557,393,590,459
38,handbag,0.30296748876571655,174,487,203,551
38,person,0.29854243993759155,1028,393,1074,467
38,person,0.28675761818885803,1048,437,1100,512
38,umbrella,0.26464757323265076,254,334,503,394
39,person,0.7350188493728638,209,420,288,608
39,person,0.6855725646018982,0,436,55,610
39,person,0.6556310653686523,101,432,148,586
39,person,0.6148857474327087,501,436,558,625
39,person,0.5886752009391785,716,371,766,465
39,person,0.5811283588409424,324,415,375,580
39,person,0.5309786796569824,43,441,84,560
39,person,0.5266832709312439,394,413,430,567
39,person,0.46181443333625793,257,416,301,585
39,person,0.42873015999794006,621,378,669,467
39,person,0.40956631302833557,1169,362,1252,481
39,person,0.39893314242362976,164,438,200,561
39,person,0.30797040462493896,567,393,604,457
39,person,0.2914186716079712,757,423,787,468
39,person,0.27714839577674866,1054,439,1125,602
39,potted plant,0.26094385981559753,701,467,777,574
39,person,0.25685617327690125,1097,387,1138,472
39,person,0.2541373074054718,1051,390,1091,455
39,umbrella,0.2513081729412079,275,335,512,396
40,person,0.7511240243911743,232,418,313,607
40,person,0.6987535953521729,133,429,179,580
40,person,0.6635124087333679,350,414,403,576
40,person,0.6458330750465393,526,437,583,623
40,person,0.6353612542152405,28,436,89,608
40,person,0.5498179197311401,740,371,787,466
40,person,0.5229550004005432,1199,362,1278,485
40,person,0.46857407689094543,76,442,115,560
40,person,0.42853400111198425,190,438,230,556
40,person,0.4067426025867462,597,394,626,457
40,person,0.4037691652774811,639,381,689,463
40,person,0.34373173117637634,1035,421,1075,475
40,potted plant,0.34087273478507996,721,467,803,574
40,person,0.32757073640823364,283,415,330,585
40,chair,0.32493507862091064,1086,505,1209,655
40,person,0.2963808476924896,1097,435,1149,514
40,person,0.2817578911781311,555,380,598,452
40,person,0.27465856075286865,781,422,811,468
40,person,0.26477718353271484,317,447,351,562
40,person,0.2630559206008911,417,407,454,566
40,person,0.2599034905433655,1122,390,1169,472
40,person,0.25607359409332275,1168,417,1217,484
40,person,0.25391894578933716,393,418,427,565
41,person,0.7797583341598511,259,417,331,605
41,person,0.7062360048294067,762,374,806,465
41,person,0.6928349733352661,160,428,205,581
41,person,0.687481164932251,372,412,428,576
41,person,0.6744353175163269,59,435,116,605
41,person,0.5675159096717834,309,413,351,581
41,person,0.4936020076274872,547,437,603,624
41,chair,0.43528079986572266,1132,512,1244,661
41,person,0.41993701457977295,106,444,141,558
41,person,0.4080798923969269,0,439,32,715
41,person,0.40374451875686646,444,411,478,573
41,person,0.3972965478897095,617,394,651,457
41,person,0.39265909790992737,1230,365,1279,562
41,person,0.3513118624687195,801,425,830,467
41,person,0.32239440083503723,576,385,616,452
41,umbrella,0.32028359174728394,317,335,573,399
41,person,0.30115747451782227,1123,424,1181,521
41,person,0.29102823138237,659,380,711,461
41,umbrella,0.27535292506217957,1193,338,1279,380
41,potted plant,0.2679014801979065,742,467,826,573
41,person,0.26554936170578003,1106,391,1144,443
42,person,0.7602009773254395,0,431,49,716
42,person,0.7566035985946655,276,417,347,602
42,person,0.7450511455535889,178,429,227,575
42,person,0.652202308177948,79,437,134,603
42,person,0.6452044248580933,776,373,819,464
42,person,0.6318389773368835,563,436,619,623
42,person,0.5905759334564209,387,414,439,574
42,person,0.49486038088798523,323,413,364,579
42,person,0.4294305145740509,672,380,727,462
42,person,0.4286256730556488,459,406,495,567
42,person,0.42434898018836975,126,443,161,558
42,person,0.4027147591114044,632,393,664,455
42,person,0.3783488869667053,239,442,272,552
42,umbrella,0.3414877951145172,332,335,583,401
42,person,0.3229796886444092,1247,368,1279,488
42,person,0.3097202479839325,816,423,846,467
42,person,0.3085019588470459,1121,391,1165,467
42,person,0.30099940299987793,1081,422,1121,477
42,person,0.2970632314682007,1118,444,1204,631
42,person,0.29242846369743347,1171,389,1216,473
42,umbrella,0.29120367765426636,1210,337,1279,383
42,potted plant,0.2673204839229584,758,468,841,575
42,person,0.2612559199333191,429,422,467,565
42,person,0.26067495346069336,435,420,471,553
42,person,0.25099822878837585,1140,442,1200,518
42,person,0.2504892945289612,585,389,622,452
43,person,0.8231180310249329,0,425,67,714
43,person,0.7290951013565063,279,418,356,604
43,person,0.6649950742721558,784,373,827,464
43,person,0.651134729385376,91,433,147,602
43,person,0.6430924534797668,572,437,628,622
43,person,0.6355305314064026,400,414,447,574
43,person,0.5677427053451538,191,428,234,575
43,person,0.5256778001785278,332,414,378,582
43,umbrella,0.4385436177253723,1225,341,1279,381
43,person,0.42190173268318176,140,441,173,558
43,person,0.3984639346599579,823,421,857,467
43,person,0.3916827440261841,641,393,673,453
43,person,0.3788437247276306,1154,442,1213,520
43,person,0.3653315007686615,463,405,503,569
43,person,0.342324435710907,251,443,286,554
43,person,0.3270522952079773,686,381,732,460
43,person,0.31313395500183105,599,379,643,450
43,person,0.3029305934906006,1135,389,1173,448
43,umbrella,0.2914639413356781,345,336,590,396
43,potted plant,0.2774626314640045,768,466,854,576
43,person,0.27460891008377075,1130,440,1217,629
43,person,0.25624918937683105,885,431,917,467
44,person,0.8238113522529602,0,405,81,715
44,person,0.6909542083740234,105,436,162,601
44,person,0.6532027125358582,286,416,365,602
44,person,0.6301071047782898,409,412,460,575
44,person,0.6048725843429565,204,429,254,566
44,person,0.5797244906425476,794,376,834,462
44,person,0.5505049228668213,578,438,638,623
44,person,0.5321745872497559,345,414,386,586
44,person,0.4743315279483795,1167,443,1230,519
44,person,0.40556392073631287,155,440,188,556
44,person,0.37251731753349304,1150,390,1187,460
44,person,0.3709089756011963,646,393,682,454
44,person,0.3539172112941742,379,446,410,559
44,person,0.34549131989479065,836,423,868,469
44,person,0.3129022419452667,1198,389,1245,473
44,person,0.2797624468803406,608,383,647,451
44,person,0.27434241771698,1105,422,1141,479
44,person,0.2739381790161133,477,413,513,573
45,person,0.8623912930488586,0,393,103,714
45,person,0.7395140528678894,297,415,384,599
45,person,0.6940572261810303,126,436,183,599
45,person,0.656568706035614,222,426,267,571
45,person,0.6445945501327515,596,437,653,623
45,person,0.6201379299163818,425,414,478,572
45,person,0.6156905293464661,806,376,846,462
45,person,0.4694523215293884,318,416,381,593
45,person,0.41159921884536743,175,440,208,557
45,person,0.38002708554267883,664,393,698,455
45,person,0.35751545429229736,362,414,403,583
45,person,0.35606011748313904,1188,444,1251,522
45,person,0.34237366914749146,852,424,884,470
45,person,0.2935320734977722,1170,390,1215,450
45,person,0.2934853732585907,288,434,325,550
45,person,0.28089866042137146,487,412,527,571
45,person,0.2802596390247345,1170,390,1223,469
45,person,0.27855682373046875,629,382,666,450
45,person,0.2783697843551636,393,418,427,562
45,umbrella,0.25695478916168213,369,334,619,407
46,person,0.8732960820198059,0,394,124,714
46,person,0.7390434741973877,239,428,291,568
46,person,0.6875079870223999,317,415,395,597
46,person,0.6303484439849854,817,375,860,462
46,person,0.6272690892219543,440,412,492,573
46,person,0.6071465611457825,145,435,202,599
46,person,0.5420539379119873,376,412,419,583
46,person,0.5250924825668335,610,436,670,624
46,person,0.4482090175151825,1188,392,1233,472
